origin,origin_avg_dep_delay,origin_avg_taxi_out,origin_avg_wheels_off,origin_avg_wheels_on,origin_avg_taxi_in,origin_avg_arr_delay,origin_avg_crs_elapsed_time,origin_avg_actual_elapsed_time,origin_avg_air_time,origin_avg_carrier_delay,origin_avg_weather_delay,origin_avg_nas_delay,origin_avg_security_delay,origin_avg_late_aircraft_delay,origin_avg_total_add_gtime,origin_avg_longest_add_gtime
JAN,2.6752534591596,14.9123892112478,1190.64451954345,1348.89632085698,11.4395842632149,-0.339475865586941,99.5766753809858,96.5619460562392,70.2099725817764,8.72667757774141,1.87356792144026,12.4791325695581,0.0789689034369885,20.5748772504092,29.0833333333333,29.0833333333333
JAX,3.81351542991029,13.8964326989753,1275.99813544957,1396.24143616611,9.03420910701903,-1.33361584097388,120.927328761846,115.781693504893,92.8510516988982,7.94149314372778,1.92310817673946,14.8841036058913,0.0753682072117826,19.9451498222448,22.5761589403974,22.5761589403974
JFK,5.10406415389001,26.3274198003719,1404.93071147924,1493.350594308,8.14501280143145,-4.62953358262798,221.903616146707,212.189246797581,177.716814195777,14.4052183173589,1.20537574663148,17.1302727230634,0.0895263231004306,12.5337546881511,27.5834597875569,27.562215477997
JHM,-2.49519650655022,3.30458221024259,1230.56738544474,1273.52021563342,5.19676549865229,-3.16026200873362,35.7768558951965,35.1117903930131,26.4299191374663,6.40654205607477,0.560747663551402,4.52803738317757,0.149532710280374,21.4532710280374,7.66666666666667,7.66666666666667
JLN,1.54862842892768,17.0992518703242,1123.0029925187,1226.62443890274,12.0788029925187,-0.192518703241895,92.1865336658354,90.4453865336658,61.2673316708229,6.4769647696477,1.53116531165312,13.9322493224932,0.0569105691056911,17.4661246612466,21.6666666666667,21.6666666666667
JMS,-6.26519023282226,15.6587166382737,1379.78307779671,1346.96024985804,6.60136286201022,-8.88131743327655,69.6456558773424,67.0295286768881,44.7694491766042,12.7579908675799,1.7351598173516,8.42465753424658,0.0182648401826484,25.3972602739726,,
JNU,-4.56069697669051,13.6192014770367,1283.07662127856,1424.53369489961,6.60039233787214,-4.82817909069928,92.8511423955689,92.5836602815601,72.3640664666513,10.0799605133268,1.44225074037512,8.88153998025666,0.163869693978282,15.8598223099704,13.3090909090909,13.3090909090909
KOA,-2.2144750795334,11.2944673219979,1507.44357731137,1385.3296360255,7.87649442082891,-4.85113997879109,159.783901113468,157.145247879109,138.234756907545,10.2289931869796,0.769492808478425,6.34595003785011,0.2778198334595,18.3281604844815,18.5729166666667,18.5729166666667
KTN,-4.57890241298313,11.8157164210976,1439.2579543028,1613.3019431988,7.82489856929319,-3.88853299167201,86.9510997224002,87.6414691437113,68.0008541533205,7.35433070866142,1.44094488188976,9.39212598425197,0.593700787401575,20.0188976377953,12.4358974358974,12.4358974358974
LAN,2.68021921998471,16.5266377772113,1235.73209278613,1250.75975019118,10.4669895488147,-1.06092276319144,72.6398164669895,68.8986744838134,41.9050471577874,7.63162118780096,1.45906902086677,12.3073836276083,0.0184590690208668,24.4662921348315,38.7692307692308,38.7692307692308
LAR,-2.81452318460192,19.2152230971129,1016.69641294838,1056.51093613298,8.82502187226597,-3.63867016622922,56.010498687664,55.1863517060367,27.1461067366579,4.89506172839506,1.21604938271605,19.4876543209877,0.135802469135802,17.037037037037,39.25,39.25
LAS,6.20961589748997,15.4365669558961,1343.0088691521,1415.91231323612,7.20218255568029,0.152788200926609,151.647029454268,145.585652440877,122.946902929301,12.8446960775433,0.472850801703053,10.5054805688921,0.0476130084246761,17.8100914937947,20.1472435450105,20.0865317515701
LAW,0.525090325170614,14.1690084303493,1184.11481332798,1227.72541148133,11.5961461260538,-2.10437575270976,58.0830991569651,55.4536330790847,29.6884785226817,6.80163043478261,2.14673913043478,9.04347826086956,0.0,22.6521739130435,24.0,24.0
LAX,5.15981653304322,18.2678588722057,1356.763110449,1475.71353068806,7.33754293567736,-1.996892765377,184.880124206965,177.698641512078,152.093239704195,13.2803981986253,0.268059835137342,11.9967475178426,0.0841036580548313,16.496918701114,23.6253534401508,23.5914231856739
LBB,2.45399311909816,13.3351145596955,1223.56130590733,1292.57572652075,8.19932655003294,-0.627699289949491,86.4934485030378,83.4117560939902,61.8773149842618,8.54278350515464,1.59123711340206,10.1242268041237,0.00360824742268041,23.4298969072165,27.71875,27.71875
LBE,-1.99007561436673,12.2150283553875,1312.42722117202,1488.13137996219,10.1134215500945,-7.75141776937618,137.461247637051,131.699905482042,109.37145557656,9.27522935779817,0.81651376146789,16.545871559633,0.238532110091743,16.7064220183486,26.5,26.5
LBF,-5.48053097345133,15.7663716814159,1023.88407079646,995.412389380531,9.15309734513274,-6.02743362831858,67.8973451327434,67.3504424778761,42.4309734513274,3.2247191011236,1.53932584269663,23.8202247191011,0.146067415730337,19.7977528089888,30.5,30.5
LBL,-2.71260199456029,15.5657298277425,1136.84950135993,1114.99728014506,7.14143245693563,-4.14596554850408,68.4170444242974,66.9836808703536,44.2765185856754,12.496062992126,2.35433070866142,15.1889763779528,0.0,18.5511811023622,40.0,40.0
LCH,-2.18110661268556,12.7549257759784,1163.60755735493,1233.27989203779,10.2491228070175,-4.70067476383266,67.9678812415655,65.4483130904184,42.4442645074224,5.33180778032037,2.4141876430206,15.0,0.091533180778032,20.3409610983982,46.125,46.125
LCK,7.36818409204602,11.6623311655828,1509.65982991496,1636.64532266133,7.0520260130065,5.11305652826413,122.312156078039,120.057028514257,101.342671335668,9.61063829787234,2.94042553191489,7.53191489361702,0.319148936170213,24.6425531914894,17.3333333333333,17.3333333333333
LEX,2.04237982323777,16.6415338216286,1217.1308056872,1302.16996984059,10.6856096510125,-1.93102111158983,102.390693666523,98.4335200344679,71.1063765618268,8.14813777653318,1.98151778213386,15.5135816297956,0.103052366283954,19.9465135816298,34.6388888888889,34.6388888888889
LFT,0.813877728309263,16.5543490064068,1199.2915626018,1326.75437072429,10.0649364751873,-0.788467803235965,88.6217830383321,87.0194375067868,60.4001520251927,6.74004051316678,2.91964888588791,13.814314652262,0.203916272788656,19.7346387575962,28.7878787878788,28.7878787878788
LGA,6.37497717757421,26.3604287488016,1376.8641771575,1492.43538434941,7.9329907114904,-1.36675625127697,151.336954437582,143.6128455305,109.31945029453,9.57637701514411,0.915318148510015,14.6689515144113,0.0465925744992672,22.0818423302394,28.330207635633,28.2290689886135
LGB,2.82408529951195,13.0119991295968,1314.9866641798,1368.27479871926,6.60682644782244,-1.47377910410644,114.385961640088,110.08809723647,90.4692716590506,12.3083680073971,0.748959778085992,10.4410540915395,0.0256588072122053,20.1343042071197,20.4135338345865,20.1954887218045
LIH,-1.41027574321413,9.84949016228637,1517.2273445354,1418.17474508114,7.77710756857676,-3.07705012207382,152.529297716502,150.862523337642,133.235925606779,10.3275045537341,1.24335154826958,4.4528233151184,0.073224043715847,18.7417122040073,15.55,15.55
LIT,2.79361301552343,14.3102198856169,1207.16553586018,1347.03740542077,10.6026073674115,-0.729387943589926,105.910624844588,102.387623885475,77.4747966324465,7.90715755774068,1.40224102446833,13.8198033386691,0.0379602103818889,18.9169906242854,25.6168224299065,25.6168224299065
LNK,0.873840167614487,17.1267184698147,1127.48191870891,1224.69739988045,11.3208308427974,-1.27884040645547,101.99252839211,99.8411536162582,71.3936043036461,7.87072945521699,2.25669436749769,15.3028624192059,0.0,19.7802400738689,32.030303030303,32.030303030303
LNY,1.60223266745006,5.84288354898336,1397.45979667283,1437.70563770795,6.71118299445471,3.96886016451234,32.3686839012926,34.7353113983549,22.5009242144177,5.49475262368816,0.389805097451274,3.3328335832084,0.128935532233883,31.7826086956522,,
LRD,-1.54059117402165,14.7712323064113,1235.92069109076,1330.27331390508,9.29225645295587,-3.95982514571191,88.9785595337219,86.5593255620316,62.4958368026644,5.09355828220859,1.0398773006135,14.7407975460123,0.0199386503067485,22.1932515337423,40.7777777777778,40.7777777777778
LSE,0.618977020014826,16.0793180133432,1173.64343958488,1243.40721522115,11.6103286384977,-3.50012354830739,72.2125030887077,68.0934025203855,40.4037558685446,5.28596187175043,2.04679376083189,14.1854419410745,0.0415944540727903,25.1247833622184,34.5,34.5
LWB,1.71804170444243,14.274705349048,1496.17497733454,1537.43155031732,10.9084315503173,-1.64551223934723,86.3037171350861,82.9401631912965,57.7570262919311,0.755868544600939,0.366197183098592,12.2300469483568,0.00469483568075117,34.3427230046948,44.0,44.0
LWS,-2.88458225667528,10.7588285960379,1036.51119724376,1223.81395348837,5.35917312661499,-8.89233419465978,85.6042204995693,79.5964685615848,63.478466838932,6.08965517241379,0.482758620689655,6.6,0.0,30.6206896551724,17.0,17.0
LYH,1.39953751284687,17.2941932168551,1227.67009249743,1296.30498458376,11.3406988694758,-4.96248715313464,75.5125899280576,69.1505652620761,40.5156731757451,5.52,2.00181818181818,9.14545454545454,0.0290909090909091,24.9709090909091,40.3333333333333,40.3333333333333
MAF,2.55238201495035,13.3479861653464,1247.4344527502,1327.53480977351,7.83152962177842,-0.628416824723865,89.8528394510766,86.6720406114024,65.4925248242776,9.41924129839656,1.74970668752444,9.92764958936253,0.0993351583887368,23.9550254204145,22.7380952380952,22.7380952380952
MBS,-1.07517327172561,17.3387784090909,1100.26331676136,1120.30486505682,9.97230113636364,-5.74058948863636,69.1248224431818,64.4584517045455,37.1473721590909,9.22544283413849,1.16747181964573,11.9726247987118,0.0,22.9500805152979,42.1538461538462,42.1538461538462
MCI,3.60239990451795,12.959103883112,1279.66952706982,1433.57072843914,7.94670472379519,-2.22849879312402,135.123835571178,129.296129736873,108.390321129966,8.19997408822958,1.01159551726372,13.7017555224461,0.0491028049491481,18.9390425600829,21.4025157232704,21.2830188679245
MCO,6.92178329023616,15.5410794574728,1360.47121508927,1446.55614260928,7.66639055241507,1.28142385403257,162.325747653962,156.685990933005,133.478520923117,12.3321682560207,3.11645385485696,13.5458824955552,0.137364635526103,16.5039195086472,21.6903553299492,21.5969543147208
MDT,2.27746904552988,15.9186040844178,1241.62806453185,1333.84856460496,9.75776185602184,-2.0464980260272,101.133694009845,96.8109372715309,71.1345713310913,10.0335797905114,1.25723967960567,15.0431300061614,0.0600739371534196,19.2975970425139,31.2077922077922,31.2077922077922
MDW,11.0043172075934,12.0578322106552,1425.21643600735,1426.32225964483,5.54030006123699,3.15584813227189,136.377568891611,128.528205756277,110.930073484385,17.1569157168988,1.02805684536373,7.77039538483186,0.0739552553820177,14.9534543407908,19.446764091858,19.3716075156576
MEI,4.69719428268925,15.081524616199,1446.55955532028,1570.98411858126,12.1990471148756,1.69560614081525,103.822657490736,100.821069348862,73.5404976177872,4.86018957345972,2.37677725118483,10.6090047393365,0.0805687203791469,32.6919431279621,32.8888888888889,32.8888888888889
MEM,3.82866458577705,15.121630754552,1222.67035064006,1410.87282340781,9.83608968752485,-0.774707799952294,122.304245845591,117.70181680846,92.7440963663831,8.12450592885376,1.20009881422925,15.2760622529644,0.0244565217391304,20.1744071146245,24.177304964539,24.177304964539
MFE,1.55319812792512,12.9359334373375,1260.573374935,1365.52199687988,8.70057202288092,-0.773686947477899,96.2089443577743,93.8820592823713,72.2455538221529,9.22417427969079,1.42586085734364,11.9451862262825,0.0435699226985242,24.0260014054814,23.1851851851852,23.1851851851852
MFR,2.10860974733565,13.8128966590827,1207.69440785535,1347.35426894983,9.31559094719195,-0.441623757633816,99.1670458627709,96.627409891031,73.4989222847563,6.97534246575342,0.76908023483366,15.4986301369863,0.0227005870841487,18.9636007827789,19.925,19.925
MGM,3.81817124243834,16.4374201045904,1174.29006391633,1348.16455549099,12.2008134805346,-0.591865194654271,89.5683904706566,85.1623474723998,56.5241138872748,7.98496778811739,1.7680744452398,9.76950608446671,0.0443808160343593,26.0816034359341,27.4090909090909,27.4090909090909
MHK,0.784885366544014,13.9363147466742,1122.59015001415,1244.10897254458,12.0133031418058,-3.80837814888197,102.59666006227,98.003396546844,72.053778658364,6.3713163064833,1.45776031434185,14.6797642436149,0.0176817288801572,24.6247544204322,31.2857142857143,31.2857142857143
MHT,1.1552173508331,14.2240577012564,1177.40148906468,1324.42945556073,7.78324802233597,-4.53708701721731,124.38520241973,118.702093997208,96.6947882736156,7.78236331569665,0.815520282186949,14.9516754850088,0.00352733686067019,19.6610229276896,24.5972222222222,24.5972222222222
MIA,5.79953140414337,18.6795245952659,1503.75348361979,1542.46053071986,8.48114764206064,1.28493161946482,170.38510367182,165.870537942536,138.709865705209,14.1393633785061,3.50122912070596,13.2479672234478,0.0707532303813426,13.000409706902,26.6326530612245,26.6084183673469
MKE,3.83913577718616,14.1925804611988,1217.61134426134,1395.10322137248,9.25750508137511,-1.69248541389445,132.7344963224,127.206018687762,103.755933145188,9.06968478159199,1.38892526424095,16.0771677111589,0.023384154896642,17.5704798428585,24.1531531531532,24.009009009009
MKG,-2.60966257668712,17.1955521472393,1145.76457055215,1093.25536809816,14.7960122699387,-6.95782208588957,66.3151840490798,61.9670245398773,29.9754601226994,4.22826086956522,0.423913043478261,14.0978260869565,0.0,30.8097826086957,48.6,48.6
MKK,6.99903147699758,4.15323224261772,1387.56424581006,1425.98403830806,5.17877094972067,7.49443099273608,28.1762711864407,28.6716707021792,19.2657621707901,6.16985138004246,0.343949044585987,3.09978768577495,0.0127388535031847,31.9023354564756,8.0,8.0
MLB,0.721271393643032,14.958435207824,1218.09168704156,1341.46230643847,10.2652811735941,-3.75509372453138,104.309494702526,99.8331295843521,74.609413202934,7.77472527472527,3.3992673992674,10.6758241758242,0.205128205128205,20.6190476190476,39.1666666666667,39.1666666666667
MLI,2.6141018376103,16.5623735125071,1172.74678215818,1306.61143042176,11.1223994171456,0.0645187403869505,102.491297660487,99.941714563264,72.2569416336113,8.86173633440514,2.14239779513091,14.4304088194763,0.0583371612310519,20.5714285714286,29.4285714285714,29.4285714285714
MLU,1.51823281907433,14.7596423562412,1164.21563814867,1308.67671809257,10.5422510518934,-2.08011921458626,89.0064866760168,85.4081346423562,60.1062412342216,7.24227441285538,1.67243510506799,11.9048207663782,0.437577255871446,24.6761433868974,26.3333333333333,26.3333333333333
MMH,7.25566343042071,16.5188781014024,1646.10571736785,1752.02049622438,12.3322545846818,7.66882416396979,86.5641855447681,86.9773462783172,58.126213592233,3.12550607287449,1.46558704453441,17.1578947368421,0.109311740890688,24.9392712550607,20.3333333333333,20.3333333333333
MOB,2.79430480432708,14.5529140494554,1219.68378786674,1391.18517929554,11.948159338475,-0.0180488192732766,98.9282022739922,96.1196628766797,69.6185894887493,8.04764292878636,1.78535606820461,11.474924774323,0.0310932798395186,24.0892678034102,29.2222222222222,29.1111111111111
MOT,0.290691033695031,18.1200761179829,1189.0053282588,1276.41788772598,6.81179828734539,-4.66070409134158,112.713415794481,107.76213130352,82.8302568981922,9.98511904761905,1.88392857142857,14.4955357142857,0.163690476190476,16.6755952380952,23.6470588235294,23.2352941176471
MQT,3.23482428115016,17.0682907348243,1162.91813099042,1198.95287539936,10.7915335463259,-2.29872204472843,89.3482428115016,83.814696485623,55.9548722044728,12.7328767123288,2.93607305936073,13.3561643835616,0.203196347031963,17.7922374429224,38.7777777777778,38.7777777777778
MRY,0.672255916280176,15.650969199667,1180.99250802711,1318.5079081936,10.7072184564157,-2.04233559281722,98.3256035200381,95.6110120109407,69.2528243548579,6.22512234910277,1.02446982055465,12.7691680261011,0.0554649265905383,24.7675367047308,28.2,28.2
MSN,2.14005564226098,15.0380193318637,1275.81566898423,1427.65626589791,11.1693403425471,-2.02397829404782,109.170527386807,105.012853993556,78.8054943191453,6.87604803988217,1.63267618400181,17.1545433945162,0.0167686381146612,20.4185361432132,28.6984126984127,28.6984126984127
MSO,2.13567928730512,15.2466815144766,1288.03055679287,1425.67706013363,8.07536748329621,-1.11376391982183,122.607305122494,119.357594654788,96.0355456570156,6.89443155452436,1.23085846867749,15.9164733178654,0.0655452436194896,17.8938515081207,28.6333333333333,28.6333333333333
MSP,3.77245957913811,19.2811584780953,1416.29764716005,1557.96455602614,7.18084648699293,-3.69404476227808,140.86729702254,133.393500769621,106.931495804532,12.4137706200691,2.05965964660625,16.4330486188085,0.0502053856686445,12.0383603920802,26.4969532836831,26.4421123899797
MSY,5.59938902060916,12.3420409577475,1311.88443022047,1494.535979357,8.40986013093349,0.369841530353593,136.775507412878,131.546674690446,110.794773601765,8.95877609868105,1.37523361990709,12.9409408874887,0.109841405457361,18.7070539862231,22.4389438943894,22.3399339933993
MTJ,1.28859315589354,17.0131178707224,1288.90304182509,1458.14543726236,10.2901140684411,-1.90836501901141,108.936501901141,105.739543726236,78.4363117870722,5.81739130434783,1.37717391304348,13.4760869565217,0.041304347826087,25.3152173913043,28.4285714285714,28.4285714285714
MVY,6.54601861427094,14.9248197734295,1382.98867147271,1459.3017507724,8.52935118434604,3.69721936148301,71.7342945417096,68.9124613800206,45.4582904222451,8.22380952380952,0.804761904761905,15.747619047619,0.871428571428571,17.6571428571429,54.0,54.0
MYR,2.94705856314462,13.5555703093879,1380.17611649626,1411.12734032665,9.11246846368344,-1.34855928827513,96.3210728986854,92.0258487142035,69.3578099411322,6.64877344877345,1.04531024531025,21.0632034632035,0.0187590187590188,17.6176046176046,22.8115942028986,22.8115942028986
OAJ,3.73282442748092,17.1352251109702,1210.75047558656,1302.39140773621,10.1447368421053,-2.69784400760939,88.3898224476855,81.970989220038,54.6910272669626,7.25082146768894,1.72179627601314,7.71193866374589,0.0350492880613363,25.5169769989047,33.1764705882353,32.0588235294118
OAK,6.58539843697816,12.3694094296592,1336.64361575236,1454.22247774268,5.7233699437961,0.619998664083895,128.032777655849,122.054648510931,103.961869137475,14.3604951005673,0.228410979313506,6.80677325081657,0.211907627070082,16.6602486963498,17.969040247678,17.9318885448916
OGD,13.8333333333333,7.86036036036036,1251.39189189189,1313.95945945946,6.07657657657658,11.536036036036,96.0990990990991,93.8018018018018,79.8648648648649,11.2615384615385,3.09230769230769,8.61538461538461,0.0,20.7538461538462,,
OGG,0.226185214366701,10.4409662691915,1509.30111151779,1441.32680934677,7.6024927279382,-1.97023271902685,176.493475796068,174.298210888406,156.603147695094,13.6444014198128,0.708777024846725,4.76298806066473,0.0342045821232656,15.2113585027428,19.1073446327684,19.1073446327684
OGS,1.34192439862543,18.8333333333333,1235.5,1399.41924398625,8.43642611683849,-4.08247422680412,148.709621993127,143.285223367698,116.015463917526,9.95918367346939,1.08163265306122,18.0408163265306,0.204081632653061,15.7959183673469,12.0,12.0
OKC,2.92142621327171,13.7340293826345,1218.06299521294,1350.92142621327,9.08020386266094,-1.35118851105976,120.402009739188,116.131974248927,93.3177410036316,8.65098870056497,2.36327683615819,11.8331920903955,0.0724576271186441,20.5433615819209,23.9379310344828,23.7448275862069
OMA,2.73101653398653,14.7776438398102,1241.84721504697,1392.37074029428,9.20488682241739,-2.18653732085797,132.686719093814,127.771272219352,103.788741557125,7.4865992414665,1.50240202275601,15.0194690265487,0.0231352718078382,18.1678887484197,25.4632768361582,25.4632768361582
OME,-7.07507288629738,8.92930029154519,1587.61297376093,1699.36224489796,4.29154518950437,-6.65379008746356,83.7616618075802,84.182944606414,70.9620991253644,4.78151260504202,1.23529411764706,7.29411764705882,3.42016806722689,20.5378151260504,15.6,15.6
ONT,4.31619998619515,11.2920875227205,1233.37022294825,1384.48855348227,6.90711639785565,-1.18371948553942,108.978441432943,103.479925453834,85.2807215332582,8.11612795734755,0.589303565478174,10.8067310896368,0.0669776741086305,22.3887037654115,18.9814814814815,18.9814814814815
ORD,6.79981229533101,22.7048326986956,1421.04110156904,1544.3192308731,6.47555834616112,3.6876839774231,130.603265008507,127.491459396689,98.3110683518323,12.1937533753375,2.23277527752775,14.0638403840384,0.015025502550255,17.1551695169517,28.9037603569152,28.8722115997451
ORF,4.54917183213088,15.5185704132399,1238.23204386232,1345.25720377703,8.79961417402782,-1.31154431922023,107.305005584323,101.448735912275,77.1305513250076,9.1698204170182,1.16343256598771,16.705917801615,0.0296492708207786,19.6947089309389,28.0891719745223,28.0891719745223
ORH,6.16306027820711,14.4316074188563,1369.0413446677,1542.58848531685,10.1448995363215,2.82341576506955,134.106259659969,130.766615146832,106.190108191654,13.6442141623489,1.12953367875648,13.1588946459413,0.0846286701208981,20.5682210708117,49.5,49.5
OTH,11.1454545454545,13.6909090909091,1407.54090909091,1548.5803030303,7.68939393939394,6.12272727272727,101.745454545455,96.7227272727273,75.3424242424242,1.32967032967033,0.78021978021978,14.1098901098901,0.120879120879121,36.9725274725275,22.5,22.5
OTZ,-5.38693098384728,8.5704845814978,1379.52936857562,1475.6328928047,3.97650513950073,-4.69970631424376,69.5491923641703,70.2364170337739,57.6894273127753,7.85906040268456,4.64429530201342,7.63087248322148,0.630872483221476,16.8255033557047,23.0,23.0
OWB,9.62814070351759,5.75879396984925,1545.5527638191,1719.42713567839,5.7035175879397,6.68844221105528,107.974874371859,105.035175879397,93.572864321608,11.7058823529412,2.98039215686275,2.05882352941176,0.0,29.7647058823529,14.0,14.0
PAE,1.68862007168459,13.413082437276,1298.20056750299,1489.6490442055,7.74417562724014,-2.40979689366786,136.524940262844,132.426523297491,111.269265232975,10.9711649365629,0.454440599769319,15.7058823529412,0.00230680507497117,15.9469434832757,20.5277777777778,20.4166666666667
PAH,-0.827700831024931,13.3412742382271,1288.52631578947,1359.87534626039,12.5861495844875,-4.91689750692521,82.8614958448753,78.7722991689751,52.8448753462604,6.01365187713311,1.32081911262799,13.8191126279863,0.0,25.1194539249147,22.0,22.0
PBG,2.0831429876656,14.529465509365,1099.19506624029,1326.09410689813,8.93375970762905,-2.90269529465509,164.502969392417,159.517131110096,136.053905893102,11.5922077922078,1.43636363636364,16.1792207792208,0.0,15.7558441558442,28.875,28.875
PBI,5.74140914709518,14.3851050679852,1303.19962917182,1484.72111660486,8.47575195714874,-0.189740420271941,155.822352698805,149.891203131438,127.030346106304,8.41327944572748,1.06374133949192,18.625519630485,0.0542725173210162,18.9427251732102,20.9343065693431,20.8321167883212
PDX,1.87616386243821,13.28168112811,1289.88048468339,1443.43334096526,7.32463880425275,-1.69166598175392,141.521750871796,137.951607695333,117.34525088501,10.4319833392414,0.627392768521801,14.1444523218717,0.0400124069478908,13.8407479617157,16.3821376281113,16.285505124451
PGD,1.51985099500049,10.4547593373199,1150.20468581512,1338.7598274679,6.70571512596804,-2.22458582491913,150.299186354279,146.554749534359,129.394275071071,12.0208633093525,6.07913669064748,7.95179856115108,0.245323741007194,17.3201438848921,18.1066666666667,18.1066666666667
PGV,4.88831741366642,18.6906686260103,1178.41182953711,1261.35635562087,10.8045554739162,0.701689933872153,83.5624540778839,79.3758265980896,49.8806024981631,10.530888030888,1.04440154440154,9.35328185328185,0.185328185328185,21.534749034749,43.5714285714286,43.5714285714286
PHF,3.70604725670805,14.8889482114255,1208.42138280833,1309.15936999466,9.29591564335291,-2.59690336358783,92.2630806193273,85.9639615589963,61.7790977042178,8.69671361502347,1.68169014084507,10.0291079812207,0.0835680751173709,26.0535211267606,31.5,31.5
PHL,4.96167306755177,22.410582666862,1414.7829217511,1524.03697936012,7.30695049768112,-0.113197324346336,142.766609532442,137.692442948126,107.974909783583,12.2820087797592,1.31987832200951,14.0992185650012,0.0478515091349569,17.5221406582998,28.8234398782344,28.7275494672755
PHX,6.05897992105118,15.0184744864417,1365.48014550215,1510.10252051192,6.48146614265814,0.585434725315462,146.402650548674,140.929533981876,119.429593352776,13.8620453467746,0.376244753156887,9.04936862256099,0.156254939496654,17.9870211981243,23.4981217129977,23.4440270473328
PIA,2.20856317310218,15.9852130545105,1142.97707585966,1292.61343949602,11.855980400735,-1.36923615364424,104.700673724735,101.124420334237,73.283226878992,10.0324889867841,2.18612334801762,13.3761013215859,0.0886563876651982,21.3986784140969,33.9677419354839,33.9677419354839
PIB,-0.993233082706767,15.7917293233083,1225.8030075188,1280.2022556391,6.73684210526316,-4.10075187969925,58.2609022556391,55.1533834586466,32.6248120300752,6.09580838323353,0.580838323353293,6.81437125748503,0.131736526946108,35.3233532934132,22.0,22.0
PIE,-0.0765569757954855,12.3581724231711,1189.70057111776,1355.6394479195,6.70322273592603,-3.89631493064999,138.461041610008,134.641283655154,115.579888496057,14.504966021955,8.01097752221641,7.0250914793518,0.0742289597490852,15.4579194981704,20.0412371134021,20.0412371134021
PIH,-3.00947459086994,13.6046511627907,1254.12230835487,1315.2863910422,5.62919896640827,-8.71576227390181,58.4728682170543,52.7665805340224,33.5327304048234,3.84761904761905,1.33809523809524,10.1095238095238,0.0,29.2285714285714,29.75,29.75
PIR,-1.18181818181818,12.46632996633,1257.09764309764,1211.73569023569,9.1026936026936,-8.23569023569024,85.2138047138047,78.1599326599327,56.5909090909091,11.7941176470588,2.51470588235294,10.5147058823529,0.279411764705882,28.7941176470588,22.0,22.0
PIT,2.86169671151748,15.3099645938678,1257.41632835294,1367.52450914226,8.84324739645523,-2.55205532078371,126.744016778976,121.33493578096,97.1817237906366,7.33055013130429,1.04046865530941,18.2261127196822,0.0302336542993738,17.0430274055619,27.2987804878049,27.0762195121951
PLN,-1.00051840331778,14.3996889580093,1322.21980300674,1386.67133229653,7.80922757905651,-6.93053395541731,66.6702954898911,60.7402799377916,38.5313634007258,5.48292682926829,1.64878048780488,4.8,0.960975609756098,35.6292682926829,28.75,28.75
PNS,2.0624623072284,13.5415266649436,1215.50060308435,1401.9029464978,9.9929352976652,-1.79960368743,107.27952959421,103.417463599552,79.8830016369432,8.15481434864695,1.33008181246067,12.8234738829452,0.0283196979232222,21.0616740088106,23.7101449275362,23.7101449275362
PPG,6.77350427350427,16.3290598290598,1797.37606837607,652.538461538462,7.93589743589744,8.50854700854701,328.632478632479,330.367521367521,306.102564102564,19.3623188405797,4.89855072463768,0.217391304347826,0.898550724637681,11.4782608695652,,
PQI,7.28776041666667,23.9596354166667,871.62890625,1019.51822916667,13.1328125,0.584635416666667,135.174479166667,128.471354166667,91.37890625,3.43030303030303,2.8,38.4666666666667,0.0,9.18181818181818,73.0,73.0
PRC,5.39008620689655,18.6821120689655,1267.49030172414,1390.94504310345,9.64762931034483,5.46012931034483,98.1368534482759,98.2068965517241,69.8771551724138,16.7740384615385,1.55769230769231,13.6105769230769,0.0769230769230769,14.0480769230769,19.5,19.5
PSC,1.61601053936764,14.9327340359578,1215.23465592064,1373.8890266584,8.76425914445133,-0.948853068815871,98.4066181029138,95.728611283323,72.0316181029138,6.41394441735739,0.997074597757192,14.0692345197465,0.0814236957581667,19.9780594831789,29.21875,29.21875
PSE,4.75668623613829,12.8199608610568,323.185909980431,587.912589693412,8.17547292889759,-0.784083496412263,206.213959556425,200.673189823875,179.67775603392,2.02295081967213,0.0,5.37377049180328,0.0,45.0983606557377,16.5714285714286,16.5714285714286
PSG,-6.56008583690987,9.19742489270386,1337.30972818312,1374.60228898426,3.75822603719599,-4.81974248927039,31.2546494992847,32.9949928469242,20.0393419170243,3.30857142857143,0.68,7.95428571428571,0.0,25.7771428571429,9.0,9.0
PSM,6.69489051094891,13.0306569343066,1477.31240875912,1721.05401459854,7.32116788321168,1.92554744525547,192.658394160584,187.889051094891,167.537226277372,10.2987012987013,2.59090909090909,13.512987012987,0.272727272727273,19.2337662337662,11.0,11.0
PSP,1.96806532093445,14.8668632342935,1212.70691766841,1398.65643002949,9.49403492855523,-2.41714674529372,130.716488999773,126.331276933545,101.970378770696,8.73749227918468,0.473440395305744,18.523471278567,0.0237801111797406,17.4061148857319,22.9673913043478,22.9673913043478
PUB,-2.9988358556461,15.4464493597206,1376.00174621653,1357.96332945285,7.39697322467986,-1.05587892898719,53.9796274738068,55.9225844004657,33.0791618160652,2.51153846153846,2.03076923076923,13.5653846153846,0.0615384615384615,24.6923076923077,26.0,26.0
PUW,5.00846774193548,8.5758064516129,1255.72943548387,1349.21491935484,7.05725806451613,4.05766129032258,74.1016129032258,73.1508064516129,57.5177419354839,4.23423423423423,1.49099099099099,12.2972972972973,0.256756756756757,19.2072072072072,17.6,17.6
