dest,dest_avg_dep_delay,dest_avg_taxi_out,dest_avg_wheels_off,dest_avg_wheels_on,dest_avg_taxi_in,dest_avg_arr_delay,dest_avg_crs_elapsed_time,dest_avg_actual_elapsed_time,dest_avg_air_time,dest_avg_carrier_delay,dest_avg_weather_delay,dest_avg_nas_delay,dest_avg_security_delay,dest_avg_late_aircraft_delay,dest_avg_total_add_gtime,dest_avg_longest_add_gtime
MBS,13.0858801434181,22.0823669849932,1575.43622100955,1648.21399317406,4.54505119453925,7.29429892141757,66.8500418410042,60.7348614437222,34.1414642490592,33.3844011142061,12.1792014856082,9.85701021355617,0.100278551532033,30.9981429897864,43.3255813953488,42.906976744186
MCI,9.64341829139239,16.7832633806859,1415.52368524896,1515.81494805591,5.2410510828414,3.31125952826118,136.353291986837,130.052721455278,108.037766033937,20.6583383503913,3.32746337547662,8.74789283564118,0.0830824804334738,26.0022075055188,38.5198675496689,37.9900662251656
MCO,12.001127204892,16.3450423643333,1327.44166618635,1457.98538265591,9.44474989821544,6.32082397057867,160.748556947268,155.102688506113,129.329744805063,20.0913853115211,2.4009397841977,15.3114688478942,0.159049773755656,28.3160459450052,38.5228070175439,38.1198830409357
MDT,9.93081731447102,21.4927338569346,1516.78239194846,1630.13605986446,5.5972797439759,5.40527928352581,93.626763789628,89.3305683853332,62.2443208596475,23.4226044226044,5.49262899262899,10.7764127764128,0.0115479115479115,27.6078624078624,38.3525641025641,37.9423076923077
MDW,9.94660878220772,13.2546615887486,1323.28292200198,1422.97354849942,5.64755146515858,2.69826075963084,135.921273412165,128.708164014762,109.816311172919,15.3172759208375,2.19352370352336,9.20541894194985,0.178393794998435,25.505478070328,30.7768817204301,30.4018817204301
MEI,16.5652818991098,21.0717821782178,1390.61287128713,1469.27020327219,4.97372335151215,16.2799007444169,78.8982558139535,78.618858560794,52.5732009925558,41.1097804391218,3.27744510978044,10.6946107784431,0.0139720558882236,39.5349301397206,64.5454545454545,64.5454545454545
MEM,11.117088546772,19.587215226377,1489.30445063924,1563.20805614305,5.34393385887329,6.14741910631741,123.129708774584,118.056678992373,93.1289191895848,21.3108083055247,3.65044493882091,10.2659436410827,0.0525583982202447,27.2723396366333,46.9487179487179,46.1538461538462
MFE,11.0438183094355,18.238816449348,1461.97081243731,1538.86494079872,4.36915512743327,9.50457240478344,94.0232672295307,92.6666666666667,70.0542659029243,24.466297322253,5.30978762696214,8.8938134810711,0.0355493998153278,27.6722068328717,37.1166666666667,36.8833333333333
MFR,8.37097984872106,18.7080637707948,1493.2501155268,1472.98268172604,4.84367216912829,4.04744207653446,102.287447317462,98.3952151443006,74.8554587688734,25.4831069313828,4.80668756530825,8.87983281086729,0.00801114594218042,28.3152211772901,33.7019230769231,33.4038461538462
MGM,10.4178803495407,20.0335683115139,1561.70347991496,1573.12803581421,3.98522663682149,7.48109078666816,81.3820931773018,78.2457123640847,54.2266562044614,22.5252637423654,8.07384786229872,8.27096057745697,0.0416435313714603,26.7679067184897,40.6753246753247,39.3636363636364
MHK,8.62749326145553,22.2690958164642,1555.22213225371,1649.68883482022,4.14949986482833,8.41569372793918,98.0398322851153,98.207439587293,71.8265001357589,20.233045622688,4.61282367447596,13.4414303329223,0.0,22.2268803945746,35.7352941176471,35.7352941176471
MHT,10.8567559026681,19.0794782687187,1541.4150832694,1500.96577414548,4.88689212985957,5.74446252599223,107.978070753681,103.088390799403,79.1268923132541,21.0512702078522,4.00438799076213,8.32355658198614,0.121709006928406,29.9831408775982,43.0869565217391,42.5797101449275
MIA,9.79937105482439,18.3823269144035,1244.10378570328,1401.50425940094,8.93914652110859,3.78874900526138,167.243562007513,161.288843469648,133.981221624902,24.5564411959296,3.22280331432532,13.3990737531899,0.159572792287578,26.1232790397278,36.3880597014925,35.7425373134328
MKE,11.7375356377924,18.3961230629506,1483.90595731396,1552.79940379019,5.27055149407339,5.29277869458829,129.258009766141,122.905437890275,99.2479268310029,21.985531241002,3.26547653325655,9.0601065361359,0.0452778577598618,30.0377915346962,46.1685144124169,45.6341463414634
MKG,15.2875722543353,24.3613323678494,1437.44460535844,1530.52145454545,4.79927272727273,12.4586686174104,60.036036036036,57.1419166057059,27.9787856620337,33.0632183908046,5.45402298850575,7.92241379310345,0.0,27.9540229885057,42.2857142857143,42.2857142857143
MKK,7.91903210795719,10.8458528951487,1304.83881064163,1343.51802507837,1.77664576802508,8.55854579792257,29.8830032243206,30.9050991501416,18.568271507498,23.1645569620253,3.74430379746835,3.72405063291139,0.0506329113924051,29.9417721518987,22.6470588235294,22.6470588235294
MLB,6.04918359219435,17.6618876941458,1500.02887295898,1592.20131421744,4.4573874950219,2.17654099341712,95.4095031545741,91.5138639537203,69.3993616596848,18.328320802005,3.84461152882206,9.43233082706767,0.0789473684210526,19.4736842105263,29.9642857142857,28.2142857142857
MLI,12.3911183698865,20.8272267600156,1560.75332555426,1632.40918645387,5.55718178279486,8.47468996178145,95.634148193137,92.1832007487131,65.8190609889253,23.959970620639,5.91590157914065,10.8439221446934,0.00954829232464194,33.3665075284613,39.7079646017699,39.0088495575221
MLU,10.2972563541491,18.660101010101,1582.02609427609,1625.11023091185,4.4078880836002,6.78773026871726,83.3909574468085,80.0725029575799,56.9983099543688,29.2598870056497,8.44726930320151,9.50188323917138,0.019774011299435,27.8860640301318,30.974358974359,30.974358974359
MMH,15.720197044335,20.6722606120434,1461.53998025666,1547.90881147541,3.93647540983607,12.9682051282051,83.4844444444444,80.0420512820513,55.5025641025641,31.6123348017621,7.31277533039648,7.21145374449339,0.118942731277533,33.8105726872247,38.2,38.2
MOB,10.6179061040055,20.3161280441109,1529.42793689692,1569.61363287839,4.5859530746818,7.73334359132174,93.5481981981982,90.5555213780375,65.6673331282682,24.2806004618938,9.80292532717475,9.53233256351039,0.0535026943802925,24.5338722093918,43.5555555555556,42.4242424242424
MOT,10.1349032493611,19.3903997079759,1491.04690636978,1597.91968532748,5.37797292352726,3.60272208938753,114.69407540395,108.331556699136,83.5759970593641,30.2366325369738,12.6211604095563,11.4288964732651,0.0511945392491468,22.0386803185438,29.68,29.68
MQT,21.6997019374069,21.7444983215218,1645.69190600522,1777.89410439354,4.84754036800601,15.3121452894438,84.7284623773173,79.7166099129777,53.2031782065834,22.4609929078014,37.1312056737589,12.4166666666667,0.0390070921985816,35.7056737588652,56.4137931034483,56.4137931034483
MRY,10.844141069397,21.8548992830318,1474.55695914419,1536.829218107,3.39311842706904,6.03846153846154,100.125729681185,95.5389221556886,70.3125287885767,28.4481525625745,3.42252681764005,8.1984505363528,0.0643623361144219,33.4094159713945,35.5254237288136,35.5254237288136
MSN,10.0425629290618,20.9114155848403,1487.66436676368,1557.50583963097,4.89923774004646,5.10348444619268,105.704640675473,100.979254063975,75.1787821185108,20.3781442612027,4.67582875229052,11.6008662335499,0.0171580876228552,28.6758287522905,50.265306122449,50.265306122449
MSO,7.27520152552657,17.977284550026,1435.94598578117,1536.65069860279,5.93317712401284,3.04072398190045,125.328477848647,121.141589069707,97.2293098947002,20.2685370741483,5.92334669338677,9.77555110220441,0.0445891783567134,21.0756513026052,39.1142857142857,38.3285714285714
MSP,8.70110524235341,17.7312629902052,1257.02969234216,1398.32086029135,6.00862967700174,1.73811692484294,140.02708420715,133.188086396079,109.461437003639,23.7203346282707,7.68537131816407,14.7520092084438,0.0963186779305667,28.4672257507554,41.7358216190015,41.1594764905477
MSY,9.91911953812999,16.3633509524992,1407.93199474973,1498.34194744593,5.51586203225635,4.29546706959381,136.580046424035,131.008105585922,109.13238234902,19.1958544449562,3.10188853063105,11.4917088899125,0.110640257945647,24.8923537540304,36.9220183486239,36.4082568807339
MTJ,13.4537053814097,22.1248867137937,1312.63240891789,1411.71508886471,5.20892274211099,11.1490174672489,114.254842722588,111.976710334789,84.6584788937409,22.6320246343341,3.04080061585835,10.548883756736,0.0,37.2771362586605,37.9111111111111,37.5555555555556
MVY,7.04360465116279,22.6779497098646,1213.45357833656,1276.34044616877,4.82541222114452,1.94266277939747,70.7107279693487,65.8331716779825,38.3229873908826,24.1607142857143,2.66666666666667,13.5357142857143,0.392857142857143,27.8571428571429,57.6666666666667,57.6666666666667
MYR,7.89591506054921,17.1312195954596,1342.17269778954,1448.91719310227,5.46704797677992,4.77997094762027,91.6543307743658,88.5639097744361,65.9703092959672,17.357990406463,3.1267356728099,18.549356223176,0.182529664226206,27.1747033577379,47.9776119402985,47.5522388059701
OAJ,10.8126244829171,19.5823520415966,1554.53188560942,1608.59623334865,3.70142397795131,8.07209838585703,70.1949769653738,67.7036355269213,44.4267525694125,20.6286919831224,6.41772151898734,7.73488045007032,0.210970464135021,25.5105485232068,34.0769230769231,33.1025641025641
OAK,9.10857040480523,12.8612549396863,1403.91479689519,1491.91951746319,6.11124001395924,2.33366686174933,134.261693870351,127.638552738394,108.6742434254,17.972025260359,0.771936627520496,6.66685131841347,0.209395080877465,25.4868712608021,26.5711009174312,25.9770642201835
OGD,7.80349344978166,12.8864628820961,948.183406113537,1147.0480349345,5.29257641921397,6.52401746724891,98.3130434782609,97.0436681222707,78.8646288209607,19.4130434782609,3.23913043478261,11.6086956521739,0.0,13.7608695652174,,
OGG,3.20474709941609,15.8963072771158,1223.33683030199,1371.50682431662,6.82332813747481,-0.794587922521838,199.517084885502,195.238207368021,172.924771096263,27.8817668548655,1.62271670541348,7.29558286283627,0.190800398538691,16.1522749916971,25.1974522292994,24.828025477707
OGS,20.9199372056515,20.4850393700787,1380.85196850394,1561.72741679873,4.91125198098257,16.6187399030695,133.368421052632,129.004846526656,103.51211631664,76.2478632478633,9.00854700854701,17.7692307692308,0.162393162393162,36.3504273504274,41.7142857142857,41.7142857142857
OKC,11.328299014502,18.0987075443342,1504.10507965134,1619.58633620085,5.15410375182979,7.00016083634902,119.835391271707,115.585323683152,92.3427422597507,20.1323709783942,4.63034248514011,9.43947542220964,0.0656665723181432,26.0278328144165,38.4186046511628,37.9302325581395
OMA,10.10535604808,18.6461701415988,1446.72642806705,1550.32917015147,4.5454883375151,4.162139519297,130.361810425325,124.419106833709,101.235447420838,20.6519840884836,3.92703987581255,8.8691180750946,0.0742214029300475,26.3855632094693,42.4107142857143,41.4107142857143
OME,-4.01863799283154,11.0637992831541,1393.25304659498,1485.09197080292,3.61897810218978,-4.50438596491228,72.795281054823,72.937865497076,58.2733918128655,9.06060606060606,6.18181818181818,7.91666666666667,0.121212121212121,17.2121212121212,11.7142857142857,11.7142857142857
ONT,9.5701675170452,14.7058438332656,1479.3956103509,1527.37327792583,4.33996567143954,4.16084421747187,112.502302911058,107.105617571293,88.0630225516338,18.6574286058561,1.48391372454513,5.29280636221231,0.104711411013375,26.8474515001807,27.9489795918367,27.9081632653061
ORD,13.8324095397947,18.0526968268871,1259.50917346967,1353.27862664522,13.8911163066343,9.96636962842789,136.661651432809,133.322442229998,101.391661735758,20.3575123020006,4.38482214479844,28.6387222681178,0.0458496462052369,30.4493133627863,46.631164209456,45.7269954245043
ORF,12.5727581362679,21.0087621723943,1488.26686571824,1552.74074074074,4.6136004217185,7.93015885437045,98.2251775069294,93.7721637792812,68.1546282898596,23.5987122517457,4.3801577945044,10.9283576675433,0.0771742087603156,29.5590822526526,47.1124744376278,45.9856850715746
ORH,15.1375089992801,19.8480692890653,1586.13713460844,1672.11728395062,5.00726216412491,10.6978862973761,125.250434178534,121.972667638484,97.1778425655977,36.8095952023988,4.35232383808096,9.35082458770615,0.295352323838081,25.0734632683658,50.6521739130435,49.6521739130435
OTH,25.0577716643741,28.8953168044077,1215.15564738292,1337.91816920943,3.88349514563107,17.8462623413258,114.04780876494,109.083215796897,76.2383638928068,25.2246696035242,1.51101321585903,6.71806167400881,0.026431718061674,41.5154185022026,57.5,57.5
OTZ,-2.2036775106082,13.5010615711253,1175.92356687898,1284.1726618705,3.87913669064748,-3.1726618705036,90.9034722222222,90.5187050359712,73.1676258992806,23.348623853211,5.6697247706422,8.69724770642202,0.018348623853211,13.4862385321101,13.2941176470588,13.2941176470588
OWB,7.93269230769231,13.6009615384615,1373.70673076923,1435.44711538462,6.77403846153846,6.75961538461539,120.392344497608,119.230769230769,98.8557692307692,18.6785714285714,1.96428571428571,7.85714285714286,0.0,16.875,58.6666666666667,58.6666666666667
PAE,3.43202107419874,17.7352855051245,1459.78257686676,1618.70590828924,4.36860670194004,-2.33024009427014,144.254101869026,138.593901900133,116.496538518191,15.8137019230769,0.699519230769231,8.67067307692308,0.0,26.6033653846154,24.4166666666667,24.4166666666667
PAH,13.6405363589479,22.1848218895199,1504.44037170883,1545.1592920354,4.37844872462259,10.7515690376569,71.9198606271777,68.6971757322176,42.19089958159,36.8340517241379,3.60775862068966,9.05603448275862,0.0,30.0668103448276,58.6428571428571,58.6428571428571
PBG,14.9890734265734,18.242675994753,1421.36029733275,1225.99781181619,5.55361050328228,10.0557506584723,151.009094846254,146.350746268657,122.570237050044,63.0481012658228,6.29620253164557,13.8607594936709,0.0911392405063291,28.1772151898734,36.8275862068966,36.8275862068966
PBI,12.8144134541363,19.4917152167473,1376.11014120668,1474.53824882972,4.64668470639357,6.4532159113398,160.660886845387,154.204302139196,130.073001800803,22.791369410127,2.82399512789281,13.0133982947625,0.0960501131024883,26.4147381242387,42.1352657004831,41.7463768115942
PDX,5.19936045231778,15.981995711885,1399.75835153819,1478.17563745943,4.82034342275306,0.790327164324531,150.765890634705,146.45066436223,125.658516074028,17.3312647529125,2.00727175816645,8.92454123201096,0.134774994289195,23.8276859818777,30.2678002125398,29.92348565356
PGD,13.8571157315105,12.1826640083547,1377.48115446691,1573.81695495153,6.74120889564722,12.1765882464997,148.108506616257,146.631107724545,127.714353747976,24.4794129637179,4.98777007745618,12.7823073787199,0.13819812474521,37.0843864655524,28.2758620689655,28.2758620689655
PGV,12.5708785439272,20.1486154924641,1587.78128286015,1623.72067629447,5.2983444874956,10.1733757062147,65.5357975357975,63.2372881355932,37.7920197740113,17.8432510885341,5.96806966618287,6.6632801161103,0.0957910014513788,33.5674891146589,46.5,46.5
PHF,9.62604555398276,20.3279722079259,1508.0762995368,1565.88411961846,4.90873936581593,6.10461061604029,81.1820005013788,78.0135518843573,52.7780072276717,21.2020997375328,5.87926509186352,9.56758530183727,0.05249343832021,26.0971128608924,41.2258064516129,41.2258064516129
PHL,10.6732234720834,17.3353001981221,1272.80891814706,1373.51765587043,8.01857884742213,5.19046275582345,131.074435030974,126.180554587544,100.830779442757,18.5922150139018,2.65192638686615,21.072553952072,0.0651893287435456,27.485701045942,40.3441449031171,39.5657118786858
PHX,9.45992180697591,15.8923163623116,1345.86927057243,1433.08183109456,7.69104975961333,4.35412039426227,159.131471155848,154.040931654174,130.461875340361,21.0891908411303,2.05413199178773,10.9834971084677,0.160577993010171,26.4205337972323,33.4986652429258,32.8275493860117
PIA,11.6309444072338,20.6616132004355,1552.28913644359,1623.20898650348,4.71674071590242,7.65383322125084,98.5040909834724,95.0741114192085,69.7201075539871,22.3890243902439,7.39512195121951,9.72073170731707,0.0329268292682927,33.0443089430894,40.6288659793814,39.8762886597938
PIB,18.8156583629893,18.3632478632479,1694.32264957265,1765.69863994273,4.54402290622763,15.9978448275862,71.463687150838,68.9949712643678,46.1343390804598,31.2979274611399,1.68652849740933,5.21761658031088,0.0,49.4093264248705,31.5714285714286,31.5714285714286
PIE,11.192716938735,11.7616813165025,1405.00343665323,1577.29153998678,6.9079312623926,8.21243042671614,137.753746056782,134.751722767029,116.082030214683,25.5213316095669,5.68616677440207,10.8697478991597,0.0882352941176471,39.8752424046542,27.7792207792208,26.9350649350649
PIH,2.06212765957447,19.4055319148936,1622.92510638298,1663.91617021277,3.19148936170213,-4.9765558397272,60.0965957446809,53.040494458653,30.4424552429668,26.4245283018868,9.92924528301887,9.67924528301887,0.0,14.3018867924528,22.3333333333333,22.3333333333333
PIR,14.0301109350238,19.5904761904762,1384.35555555556,1485.41878980892,4.36146496815287,9.53748006379585,81.6540212443096,77.1818181818182,53.3078149920255,50.7844827586207,10.9655172413793,10.7844827586207,0.0,29.5086206896552,72.0,72.0
PIT,9.969937938342,19.0474075718885,1454.54806867386,1524.78724800371,5.88387728525424,4.54430968263594,118.328432052985,113.222755422648,88.2956972409404,21.0955083509,3.75444570563753,9.6006702340414,0.127344467866602,29.3015512674991,48.0155440414508,47.5716753022453
PLN,14.1143410852713,17.9150897622513,1338.05434255216,1392.05348380765,5.49116781157998,4.1948565776459,70.411708710138,61.4653808110781,38.2205736894164,48.6436781609195,38.5593869731801,6.91954022988506,0.720306513409962,18.4521072796935,48.0555555555556,48.0555555555556
PNS,9.20958607478971,18.2794798049268,1483.19019632362,1551.78134256748,4.50561141474404,5.52145007526342,102.767513566848,99.0702458605118,76.2894714835257,20.7557800224467,5.39349046015713,9.68350168350168,0.0906846240179573,24.5274971941639,44.4939024390244,44.1646341463415
PPG,24.8181818181818,15.8842975206612,1503.03719008264,1932.2479338843,12.6611570247934,25.0373443983402,344.276859504132,344.406639004149,315.858921161826,60.864406779661,41.9491525423729,0.0169491525423729,4.05084745762712,0.440677966101695,47.25,47.25
PQI,30.541958041958,32.8109684947491,1562.82263710618,1335.23349056604,5.9752358490566,24.9712574850299,120.305408271474,114.893413173653,76.1473053892216,15.1843003412969,13.2559726962457,14.6655290102389,0.0,48.5972696245734,63.6666666666667,63.6666666666667
PRC,9.3875,19.73125,1747.92083333333,1834.96041666667,3.62291666666667,4.29842931937173,99.1334702258727,93.9539267015707,70.6502617801047,24.1508379888268,1.25139664804469,8.7877094972067,0.0,36.0558659217877,31.25,31.25
PSC,8.81825037707391,18.9566201433421,1544.66754677127,1501.73657984145,5.18272425249169,4.1677258284158,102.154878139674,97.317521561507,73.1834619458314,21.9738455251328,5.77196567225174,7.58847568451165,0.120555782590928,25.0375970576216,26.0909090909091,26.0909090909091
PSE,22.9674796747967,19.9043151969981,1793.00062539087,283.470219435737,5.97931034482759,16.1381042059008,200.289343246592,194.303829252982,168.412429378531,30.072265625,1.28515625,6.791015625,0.115234375,29.85546875,34.5555555555556,34.5555555555556
PSG,0.107843137254902,11.885073580939,1218.34127540294,1249.66502115656,3.80042313117066,1.57616361071932,32.8310249307479,34.6988716502116,19.0557122708039,12.7477477477477,2.02252252252252,8.54054054054054,0.166666666666667,28.0225225225225,22.4545454545455,22.4545454545455
PSM,7.33564493758669,13.3647711511789,1129.92371705964,1366.76282940361,5.84327323162275,3.93880389429764,168.959944751381,165.649513212796,146.428372739917,37.8189655172414,5.28448275862069,11.6293103448276,0.224137931034483,16.051724137931,43.6666666666667,39.3333333333333
PSP,7.92705779334501,19.9858945155073,1445.2171018048,1539.45307769929,5.55521432018602,4.62711044671122,134.752633851468,131.610226873021,106.080153007387,22.1156001868286,2.44418496029893,10.1536665109762,0.0506772536198038,24.8271835590845,34.8414634146341,33.8109756097561
PUB,9.84128745837958,19.2238888888889,1382.01611111111,1398.76811594203,4.46989966555184,6.33426339285714,56.2860250135943,53.0731026785714,29.3777901785714,50.7952218430034,4.91808873720136,11.5051194539249,0.0,26.9658703071672,42.4736842105263,42.4736842105263
PUW,4.10700236034618,15.1367757193536,1573.85928261726,1096.81937799043,4.83173843700159,3.11475409836066,66.199847735059,65.718512594962,45.7313074770092,14.2743764172336,1.86167800453515,7.61904761904762,0.0,16.5759637188209,29.4,29.4
PVD,12.2665662272442,18.2276839565742,1475.39628568556,1485.60180039729,4.64326485453494,6.99421048657085,114.764532382942,109.844060714376,86.9738968459738,22.5730202467953,3.34084102072601,8.75631963579729,0.184377620702049,29.6617946567629,40.0821917808219,39.1267123287671
PVU,8.38516179952644,13.6700868192581,1061.35201262826,1251.09011857708,5.58418972332016,5.35527359238699,93.5113725490196,90.3917525773196,71.182394924663,30.8865979381443,4.02061855670103,9.24742268041237,0.237113402061856,24.6134020618557,31.9166666666667,31.9166666666667
PWM,12.7520837638631,22.8362903503635,1477.09735763255,1522.62724891432,4.57155166471359,8.15377176015474,103.27304964539,98.9873352198219,71.5854096210919,22.9824367088608,4.6373417721519,10.8914556962025,0.0626582278481013,32.4871835443038,48.383064516129,47.6653225806452
RAP,13.0471060955801,21.091212458287,1439.81312569522,1516.27180058249,6.39223916395409,9.24954760878932,113.5174291939,109.815526451835,82.346975702223,25.4688498402556,7.81110223642172,10.7492012779553,0.0591054313099042,30.1741214057508,46.3471074380165,45.3636363636364
RDD,12.4401451027811,23.9661426844015,1574.95808141878,1609.63988696003,4.56318126766249,8.66397088556409,71.847868596011,68.321471896482,39.8046906591185,34.3636363636364,1.7405303030303,7.35795454545455,0.0,32.9886363636364,43.2,43.2
RDM,7.50083692013391,18.7299252615845,1577.28155455904,1527.29738797029,5.05781212556913,4.55825825825826,94.1930445033893,91.0225825825826,67.2367567567568,25.8546614675647,4.05778092874867,7.68876285005317,0.0577809287486707,26.1960297766749,28.656862745098,28.2549019607843
RDU,11.5811901591293,18.9313422179914,1417.66887791528,1485.92137815101,6.27115240142516,6.35946952764119,119.25498668029,114.16783977238,88.9727839474449,20.2818198296175,3.3205002718869,11.1321732825811,0.0737357259380098,33.0509697299257,41.0314606741573,40.4449438202247
RFD,4.97664543524416,13.589525831564,1112.33121019108,1361.18188251946,6.10757254069356,-1.38837703756201,174.532348804501,168.134656272147,148.434443656981,26.5980861244019,3.55502392344498,12.244019138756,0.148325358851675,14.9521531100478,20.2352941176471,20.2352941176471
RHI,12.8223989396952,17.3003978779841,1761.32891246684,1781.03257978723,4.03856382978723,1.89846359385438,64.3187172774869,55.0066800267201,33.7100868403474,41.2228260869565,43.4021739130435,11.7934782608696,0.0,17.7336956521739,44.4,44.4
RIC,12.292506029224,21.2327078603859,1493.0301681328,1542.85205421131,6.55884126871497,7.86274440099538,105.022237652982,100.736656005686,72.9547441364605,24.6442745608328,4.05733571893299,11.2198275862069,0.060263500325309,28.8329538061158,46.0091116173121,45.7722095671982
RKS,10.6500721500722,18.8570397111913,1755.33862815884,1827.45953757225,3.28251445086705,7.68188405797101,67.6999292285916,64.9152173913044,42.8391304347826,30.7883817427386,8.76763485477179,8.50207468879668,0.390041493775934,35.4896265560166,36.3636363636364,36.3636363636364
RNO,8.25108100317094,16.4484395448395,1478.68698429598,1519.79300013316,4.71449497303416,3.02856761743847,107.932289146025,102.678152997932,81.5203975011672,19.6787209744956,1.77477477477477,5.99213297804847,0.0916127395000634,25.9974622509834,32.8380952380952,32.7857142857143
ROA,11.8953375086987,22.5776786958339,1494.14908736241,1579.98539789003,6.37993432543841,7.9143998878295,85.0290583203205,81.1559652320202,52.2094490396748,21.4872360542074,7.06366214938544,9.99684840844627,0.0371887803340687,30.4900724866057,44.8770491803279,44.3196721311475
ROC,11.3191280118013,22.1119182870876,1451.07291894254,1490.29447450402,5.89143028911843,6.38956274128631,95.2041378579565,90.3910712331765,62.3872414925046,22.3965087281796,4.00958130988319,10.8127050794067,0.105525659535372,29.5985037406484,54.3952702702703,53.3175675675676
ROP,-4.94701986754967,9.29139072847682,1282.95364238411,1316.94039735099,4.64900662251656,-3.14569536423841,35.0,36.8013245033113,22.8609271523179,8.4,0.0,5.2,0.0,7.5,,
ROW,6.72593139063076,21.6866002214839,1475.62532299742,1516.82557280118,4.70842572062084,3.67432382363838,96.0119956379498,92.9914783253057,66.624675805854,40.4450261780105,4.01570680628272,8.71465968586388,0.0575916230366492,26.4764397905759,35.5217391304348,34.4347826086956
RST,12.9234449760766,22.141611397691,1535.46143453697,1592.40506952135,4.13867355727821,8.89876695437731,78.0905960579435,74.373859432799,48.1053020961776,23.4034792368126,7.82379349046016,11.6088664421998,0.0202020202020202,29.4668911335578,54.3571428571429,51.8142857142857
RSW,9.76258339763083,17.4846090983383,1315.51122915342,1470.31378365698,5.28874998108096,3.68024816831758,164.909532228582,158.730811237182,135.960469631697,22.2797845373891,2.87365335868188,13.7709917617237,0.0779467680608365,23.7484157160963,39.958041958042,39.0862470862471
SAF,12.3207986043807,21.9397053121365,1509.22334238077,1573.95646258503,4.55937803692906,10.36328125,93.35734651207,91.3880859375,64.8943359375,32.4129400570885,2.89724072312084,11.4985727878211,0.0,33.058039961941,38.9152542372881,38.9152542372881
SAN,7.87531889739282,16.1741852491584,1400.65161394063,1522.93376792563,4.20504383119411,2.87847216806775,161.529949733279,156.622840536311,136.256920941404,17.8674908584364,1.96497184978815,9.87335306750247,0.116054327006791,22.7626675953335,32.0895238095238,31.4838095238095
SAT,10.8040109718245,16.3178897978826,1453.30994947064,1559.20583208973,4.30546863717325,4.32429758845741,138.512750270966,132.151061519903,111.53984318456,19.9234722308216,3.48436629310879,8.3418364187976,0.081790601201164,25.6746331496502,35.2375809935205,34.6695464362851
SAV,10.1888553622289,20.159801656618,1458.36273736406,1547.54226205575,5.70378512443279,6.33876617140275,108.324618615963,104.260453428951,78.4059120810864,21.7999439226132,4.90116360577597,10.9435020328053,0.0594420300014019,28.2959484088042,47.2610441767068,46.863453815261
SBA,10.5459350953496,21.3151024233498,1452.75880305262,1515.56716917923,4.63242881072027,7.13977844914401,107.966897005594,104.703927492447,78.7656260490097,26.1137621023513,3.83022130013831,9.27662517289073,0.0580912863070539,32.1154910096819,36.12,36.12
SBN,14.7939878654164,21.0665287831782,1548.70941054809,1642.15313513141,5.1951438228599,8.77687893244832,97.8540309446254,92.105994606928,65.8465740164558,27.2870071105365,8.78312863606981,9.04395604395604,0.063994828700711,33.79767291532,39.4545454545455,39.1454545454545
SBP,9.95321581705574,21.9048708416738,1480.72729005815,1528.36214306179,4.55028173049374,7.04689747770212,99.3060304339658,96.5752373645344,70.1317732809053,26.4399611084103,5.23383568303354,9.35731648031113,0.0612542537676228,30.0913952357803,34.4,34.4
SBY,10.6234923964342,23.7984780897402,1557.37549199685,1612.99156785244,5.1965744400527,5.14689564068692,74.0383526383526,68.7389696169088,39.7801849405548,18.0328867235079,4.80755176613885,11.305724725944,0.0133982947624848,28.9439707673569,43.7333333333333,42.8333333333333
SCC,0.208077709611452,12.7346625766871,1167.8236196319,1297.32039337474,3.66770186335404,-2.39585492227979,95.3679918450561,93.6269430051813,77.2098445595855,20.6290322580645,4.0,6.08064516129032,0.0,20.6129032258065,14.75,14.75
SCE,9.73716609871386,23.4160246533128,1533.35285053929,1614.32333149476,3.99084390512962,4.58546582474798,81.3222163026105,76.3166057383405,48.9313171596322,23.5166764189585,8.06085430076068,9.81568168519602,0.0415447630193095,31.6454066705676,43.0857142857143,42.6142857142857
SCK,10.1240135287486,16.260428410372,1482.73788049605,1576.93006204174,5.84884376762549,6.7638731596829,84.8293093767546,81.4813137032843,59.3544733861835,18.7146529562982,6.93316195372751,9.37532133676093,0.141388174807198,22.3136246786632,20.1304347826087,20.1304347826087
SDF,11.7653281639435,20.0788613230377,1484.55952930745,1539.81799538106,7.30562586605081,7.25323690440959,114.008696283655,109.502321279941,82.1231850550264,22.9968262364454,3.87199153663052,10.5210261835493,0.10482235740104,30.1827558846866,42.779702970297,42.1782178217822
SEA,7.00405025184429,16.9370911577004,1338.62259849432,1448.03233489273,9.96883856460476,3.45378290131272,182.974568988243,179.705201572599,152.809278336776,14.8151225536256,2.05205508872721,17.2943837418454,0.0801363795001208,19.474214072861,28.5039656311963,28.0261070720423
SFB,17.5224627272277,12.0901481004507,1448.37896874536,1615.07865391287,6.17049115329335,14.6618026603137,134.728219743502,131.870756402621,113.608348223149,27.7563508251437,4.45484887817541,9.05247543111441,0.22621917300204,35.0767661783794,27.9439252336449,27.803738317757
SFO,15.5917751748451,19.2961005716886,1375.91645382406,1447.11017289678,8.5635973474151,10.2658580785092,197.938337479386,193.54342831866,165.684430872847,15.3770706776356,2.2398511577862,33.3310842617292,0.0494721032929098,21.7733630718881,38.6562707365627,38.0613802256138
