dest_airport_id,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
11638,3.88304974354799,28.234583127775,2.26739023186976,6.82634435125802,30.84361124815,8.14254929863793
11641,6.48110918544194,20.0152314001172,5.78383128295255,7.05448154657294,28.7633274751025,10.074444827983
11648,1.77037773359841,23.5350578624915,3.25187202178353,7.91286589516678,24.5146358066712,7.7407285132607
11695,4.12283117598458,31.7450628366248,2.99461400359066,9.48653500897666,30.1723518850987,7.88536251709986
11697,6.97674490809737,21.1073307192043,2.22620983167559,15.6591908951798,26.9716908951798,12.9249743274833
11699,5.97456600726685,16.5869120654397,6.04294478527607,6.3640081799591,27.4907975460123,8.28197908286404
11721,5.17778258986574,23.280258519389,3.74559341950646,9.76498237367803,28.0223266745006,8.75223816201057
11775,8.82270596941293,24.8017967434026,5.65188096574958,11.692869174621,28.6777091521617,12.7112296187324
11778,7.63367297428433,22.1003717472119,4.99504337050805,7.23296158612144,32.8525402726146,10.0084581923635
11823,8.33634341936788,25.4369773923815,7.09476618148033,9.55311241870548,31.9355837720657,13.5529987924326
11865,5.85969387755102,29.6541095890411,4.63698630136986,9.27054794520548,25.8253424657534,7.51269035532995
11867,2.28183118741059,12.969696969697,12.5808080808081,9.86868686868687,17.4141414141414,3.41284403669725
11884,3.27332166866194,19.9731306825892,2.07436558556113,6.62464377798887,24.1964988465192,7.1183908045977
11898,0.612817412333736,23.9798534798535,20.6446886446886,11.1062271062271,21.8369963369963,8.39807460890493
11905,2.68938944872555,13.5708154506438,9.04721030042919,8.7725321888412,23.5407725321888,3.55910165484634
11921,2.66429341963323,25.0346420323326,4.61739799846035,10.0061585835258,31.0554272517321,6.07151319332256
11953,5.20127695206196,20.3223796033994,4.59603399433428,9.37847025495751,22.8640226628895,7.63627829352248
11973,7.93653196692675,22.4840394660476,10.0713871154962,9.64712710388857,26.6819500870575,10.8355354659249
11977,6.20277109433336,26.8545531197302,7.37984822934233,9.96753794266442,26.2293423271501,11.0389137274383
11980,4.93100143747005,31.8005617977528,5.41292134831461,9.00842696629213,18.9466292134831,7.40304907098618
11982,5.19505935194097,21.2614259597806,4.27513711151737,11.2915904936015,19.1873857404022,6.29101375119923
11986,7.16137297558617,21.57375,4.96693181818182,11.22875,26.91625,11.0244002411091
11995,7.88459416291564,19.2502989238741,4.98339311810814,12.7702936096718,30.2681015012621,11.1357409713574
11996,6.72012933080209,21.6455876083558,4.65894557339776,9.82407275827767,29.9964473497229,11.552970428914
11997,-4.84756097560976,19.75,0.0,6.6,23.4,-5.27272727272727
12003,3.44608947537818,27.3241379310345,7.41773399014778,8.35270935960591,30.1093596059113,9.43024
12007,3.65048098946404,20.3018867924528,9.76819407008086,7.3989218328841,27.8490566037736,9.58831583751711
12012,15.8347213324792,24.2434367541766,12.8663484486874,8.50119331742243,33.326968973747,18.2829113924051
12016,0.0349523377212892,24.722602739726,0.808219178082192,6.78424657534247,27.1712328767123,2.71655328798186
12094,14.8468284127448,27.634772462077,5.42123687281213,12.0583430571762,41.2112018669778,17.9143598615917
12119,9.26959247648903,28.8615384615385,15.3384615384615,14.0307692307692,17.7384615384615,12.35
12124,11.5527146464646,26.6742301458671,15.1507293354943,9.31118314424635,37.6790923824959,13.3402929261452
12129,-8.32820097244733,20.0480769230769,40.2788461538462,11.8365384615385,14.8076923076923,4.25363489499192
12156,1.51051051051051,19.6666666666667,6.19553805774278,8.6758530183727,28.8845144356955,7.62045357295678
12173,0.566055762252538,24.9057426875492,1.80283201029822,5.94872344990345,20.9618822856326,3.75021788391145
12177,5.17246273953158,26.6865671641791,3.82835820895522,13.2201492537313,22.7462686567164,7.91861288039632
12191,3.48665641907442,15.1911831471897,1.70852628711523,10.8028239353491,23.0458094978662,10.0378175644657
12197,11.8529081808768,26.8400992731785,6.30047863853927,11.0879276723985,31.7562488920404,15.8844811441219
12206,3.91714836223507,21.1301322199026,4.17745302713988,7.89839944328462,22.4237995824635,9.36916965658637
12217,6.08660409556314,23.1937639198218,5.2425142291512,9.56743380351398,30.2066320217768,9.79521150752342
12223,5.24282855236825,19.7207357859532,7.7809364548495,7.08026755852843,25.7993311036789,8.59249418797742
12244,6.24550590652286,15.8575342465753,6.04383561643836,10.0493150684932,40.8904109589041,12.1494949494949
12250,11.6352941176471,39.5405405405405,8.27027027027027,6.10810810810811,25.8648648648649,14.6959064327485
12255,13.8820375335121,48.0149892933619,5.93147751605996,10.0471092077088,36.186295503212,15.7829525483304
12264,6.66758014392748,22.8515139693305,4.48302973921916,14.636347267653,38.6373075653453,10.9548362753462
12265,-0.36402701043585,25.0139534883721,6.67441860465116,15.1348837209302,20.9813953488372,5.58920907418761
12266,5.80106286113513,18.99930829148,4.96246729421672,21.1848365462693,26.0257586238008,8.63412637050689
12278,6.24105395886778,22.3429610611896,4.02481814291827,9.62879760376551,26.8761232349166,10.5721595836947
12280,4.97157576834251,31.3007769145394,3.51276359600444,8.1054384017758,33.9256381798002,9.81968085106383
12323,5.11293708390811,18.5263157894737,4.80473372781065,10.518530052943,27.1273746496419,8.44272482820436
12335,-2.91388673390225,29.3904109589041,14.9246575342466,8.04794520547945,22.972602739726,6.68098159509202
12339,5.20911772488069,22.1191510864073,3.55406771096513,9.81414855987873,29.510611419909,10.6608481243029
12343,-3.98824451410658,32.0821917808219,7.71917808219178,10.8082191780822,15.8493150684932,4.80265210608424
12365,0.163969035890218,13.0083333333333,1.98333333333333,16.575,27.6666666666667,5.290212183436
12389,3.83764495985727,27.9484193011647,4.75707154742097,10.7071547420965,30.3660565723794,10.1431523022432
12391,8.8880206357636,22.3609958506224,2.25103734439834,9.04840940525588,34.792531120332,14.4374291115312
12397,6.47936849659132,24.5258092738408,10.6981627296588,9.02537182852143,32.1242344706912,13.2357954545455
12402,-1.14975730086735,18.8895705521472,1.30429447852761,1.97791411042945,12.9754601226994,-1.01598409542744
12441,9.10441767068273,27.165471594043,8.65968008825152,11.3717595146167,30.380584666299,13.1917929432585
12448,6.79660182221128,23.788881748072,5.84832904884319,9.79723650385604,26.7596401028278,9.66432025463671
12451,5.8691654247392,22.4878279194826,3.24068018312623,11.0375699440448,25.4868832206962,10.5022384840778
12478,6.89258955515037,20.6028597873104,3.20211178481706,28.0967114334826,28.3616289832077,14.4283286748825
12492,-4.62146892655367,13.8705882352941,0.0764705882352941,2.62352941176471,18.6588235294118,-3.24216765453006
12511,8.45445920303605,24.4954128440367,3.35321100917431,9.89678899082569,24.5871559633028,8.75656660412758
12519,9.3772874058127,67.4646464646465,21.7878787878788,10.6599326599327,24.030303030303,16.7751448130595
12523,-2.95577843628904,17.5597014925373,2.83675373134328,9.1660447761194,18.8134328358209,-1.31973327305606
12544,8.44220025784272,23.601226993865,8.1922290388548,12.601226993865,24.8179959100204,10.0546774882529
12758,-2.63141174134622,20.4359412367612,1.25111035189614,8.84010932695593,16.0263067987701,1.6661049431668
12819,-1.64018495166036,17.2552845528455,2.78211382113821,9.57560975609756,21.8325203252033,0.478269954032595
12884,7.63054910113734,28.819083023544,7.0997521685254,10.2893432465923,28.776332094176,11.4010492923377
12888,13.6350789692436,57.3744855967078,14.641975308642,8.59670781893004,21.9094650205761,16.7635914332784
12889,3.96522664073303,17.1524381194242,2.03227189525239,12.9274748107716,26.0056892201646,9.7036340300808
12891,7.09080325960419,32.1897321428571,5.00446428571429,8.45535714285714,20.9107142857143,7.60921305182342
12892,2.90902114890257,21.6649386536974,2.44790538299989,13.2928263512767,24.7583618879186,9.07720644573309
12896,8.3255186132424,22.425,4.09898648648649,7.50101351351351,30.7820945945946,11.8474768207233
12898,7.24744661095636,17.5831202046036,8.18158567774936,33.002557544757,24.2020460358056,11.7695150115473
12899,5.22950819672131,47.089552238806,6.06467661691542,9.41791044776119,23.3980099502488,10.0264730999146
12902,3.69516407599309,28.1153846153846,6.03846153846154,10.0240384615385,37.7403846153846,5.94768439108062
12915,4.89889994761655,18.6163982430454,9.8506588579795,12.8374816983895,18.0468521229868,5.68444328824142
12917,8.98902671755725,30.5178997613365,8.75656324582339,8.39379474940334,23.5536992840095,9.67950546837851
12945,6.13233764612888,23.4990611308158,4.50385979553516,10.3822240767786,27.9338618819111,10.0509205506718
12951,5.48790195873049,24.1585648148148,6.64467592592593,11.265625,26.6510416666667,8.64785647230625
12953,11.0474368388792,15.7461234167929,4.13030719207428,34.2999025718679,21.7438227042763,16.513693736604
12954,4.44734107579462,20.2914402173913,1.78549592391304,6.05519701086957,31.3298233695652,8.94737162882828
12982,-1.96280639431616,24.2150183150183,1.56190476190476,6.46483516483516,16.0765567765568,1.69330216413417
12992,5.30220977279801,18.933025404157,4.30662639900515,9.89944928051164,23.4528335405934,8.78208048595292
13029,6.33805841924399,23.8053830227743,5.02070393374741,10.5175983436853,32.1559696342305,11.7432123463847
13034,9.04992907801418,18.1312154696133,2.06906077348066,4.10359116022099,38.8204419889503,8.57130801687764
13061,5.08349980023971,25.6967963386728,4.61441647597254,12.1853546910755,22.9736842105263,6.57966978317088
13076,4.62508926446084,21.7597977243995,5.87104930467762,15.063211125158,21.7787610619469,8.11766098484848
13121,13.7676174496644,21.7888198757764,7.98447204968944,10.0993788819876,36.9006211180124,14.3796835970025
13127,-5.82535575679172,24.8715083798883,8.29050279329609,8.68715083798883,13.3240223463687,0.263787943565626
13139,5.99025243689078,17.1877300613497,5.59509202453988,6.61840490797546,26.7877300613497,8.62459627329193
13158,7.15798601701805,22.4681075382182,4.24591460200316,9.02556668423827,27.9965735371639,10.724827139153
13184,7.29429892141757,33.3844011142061,12.1792014856082,9.85701021355617,30.9981429897864,13.0858801434181
13198,3.31125952826118,20.6583383503913,3.32746337547662,8.74789283564118,26.0022075055188,9.64341829139239
13204,6.32082397057867,20.0913853115211,2.4009397841977,15.3114688478942,28.3160459450052,12.001127204892
13230,5.40527928352581,23.4226044226044,5.49262899262899,10.7764127764128,27.6078624078624,9.93081731447102
13232,2.69826075963084,15.3172759208375,2.19352370352336,9.20541894194985,25.505478070328,9.94660878220772
13241,16.2799007444169,41.1097804391218,3.27744510978044,10.6946107784431,39.5349301397206,16.5652818991098
13244,6.14741910631741,21.3108083055247,3.65044493882091,10.2659436410827,27.2723396366333,11.117088546772
13256,9.50457240478344,24.466297322253,5.30978762696214,8.8938134810711,27.6722068328717,11.0438183094355
13264,4.04744207653446,25.4831069313828,4.80668756530825,8.87983281086729,28.3152211772901,8.37097984872106
13277,7.48109078666816,22.5252637423654,8.07384786229872,8.27096057745697,26.7679067184897,10.4178803495407
13290,8.41569372793918,20.233045622688,4.61282367447596,13.4414303329223,22.2268803945746,8.62749326145553
13296,5.74446252599223,21.0512702078522,4.00438799076213,8.32355658198614,29.9831408775982,10.8567559026681
13303,3.78874900526138,24.5564411959296,3.22280331432532,13.3990737531899,26.1232790397278,9.79937105482439
13342,5.29277869458829,21.985531241002,3.26547653325655,9.0601065361359,30.0377915346962,11.7375356377924
13344,12.4586686174104,33.0632183908046,5.45402298850575,7.92241379310345,27.9540229885057,15.2875722543353
13347,8.55854579792257,23.1645569620253,3.74430379746835,3.72405063291139,29.9417721518987,7.91903210795719
13360,2.17654099341712,18.328320802005,3.84461152882206,9.43233082706767,19.4736842105263,6.04918359219435
13367,8.47468996178145,23.959970620639,5.91590157914065,10.8439221446934,33.3665075284613,12.3911183698865
13377,6.78773026871726,29.2598870056497,8.44726930320151,9.50188323917138,27.8860640301318,10.2972563541491
13388,12.9682051282051,31.6123348017621,7.31277533039648,7.21145374449339,33.8105726872247,15.720197044335
13422,7.73334359132174,24.2806004618938,9.80292532717475,9.53233256351039,24.5338722093918,10.6179061040055
13433,3.60272208938753,30.2366325369738,12.6211604095563,11.4288964732651,22.0386803185438,10.1349032493611
13459,15.3121452894438,22.4609929078014,37.1312056737589,12.4166666666667,35.7056737588652,21.6997019374069
13476,6.03846153846154,28.4481525625745,3.42252681764005,8.1984505363528,33.4094159713945,10.844141069397
13485,5.10348444619268,20.3781442612027,4.67582875229052,11.6008662335499,28.6758287522905,10.0425629290618
13486,3.04072398190045,20.2685370741483,5.92334669338677,9.77555110220441,21.0756513026052,7.27520152552657
13487,1.73811692484294,23.7203346282707,7.68537131816407,14.7520092084438,28.4672257507554,8.70110524235341
13495,4.29546706959381,19.1958544449562,3.10188853063105,11.4917088899125,24.8923537540304,9.91911953812999
13502,11.1490174672489,22.6320246343341,3.04080061585835,10.548883756736,37.2771362586605,13.4537053814097
13541,1.94266277939747,24.1607142857143,2.66666666666667,13.5357142857143,27.8571428571429,7.04360465116279
13577,4.77997094762027,17.357990406463,3.1267356728099,18.549356223176,27.1747033577379,7.89591506054921
13795,8.07209838585703,20.6286919831224,6.41772151898734,7.73488045007032,25.5105485232068,10.8126244829171
13796,2.33366686174933,17.972025260359,0.771936627520496,6.66685131841347,25.4868712608021,9.10857040480523
13829,6.52401746724891,19.4130434782609,3.23913043478261,11.6086956521739,13.7608695652174,7.80349344978166
13830,-0.794587922521838,27.8817668548655,1.62271670541348,7.29558286283627,16.1522749916971,3.20474709941609
13832,16.6187399030695,76.2478632478633,9.00854700854701,17.7692307692308,36.3504273504274,20.9199372056515
13851,7.00016083634902,20.1323709783942,4.63034248514011,9.43947542220964,26.0278328144165,11.328299014502
13871,4.162139519297,20.6519840884836,3.92703987581255,8.8691180750946,26.3855632094693,10.10535604808
13873,-4.50438596491228,9.06060606060606,6.18181818181818,7.91666666666667,17.2121212121212,-4.01863799283154
13891,4.16084421747187,18.6574286058561,1.48391372454513,5.29280636221231,26.8474515001807,9.5701675170452
13930,9.96636962842789,20.3575123020006,4.38482214479844,28.6387222681178,30.4493133627863,13.8324095397947
13931,7.93015885437045,23.5987122517457,4.3801577945044,10.9283576675433,29.5590822526526,12.5727581362679
13933,10.6978862973761,36.8095952023988,4.35232383808096,9.35082458770615,25.0734632683658,15.1375089992801
13964,17.8462623413258,25.2246696035242,1.51101321585903,6.71806167400881,41.5154185022026,25.0577716643741
13970,-3.1726618705036,23.348623853211,5.6697247706422,8.69724770642202,13.4862385321101,-2.2036775106082
13983,6.75961538461539,18.6785714285714,1.96428571428571,7.85714285714286,16.875,7.93269230769231
14004,-2.33024009427014,15.8137019230769,0.699519230769231,8.67067307692308,26.6033653846154,3.43202107419874
14006,10.7515690376569,36.8340517241379,3.60775862068966,9.05603448275862,30.0668103448276,13.6405363589479
14025,10.0557506584723,63.0481012658228,6.29620253164557,13.8607594936709,28.1772151898734,14.9890734265734
14027,6.4532159113398,22.791369410127,2.82399512789281,13.0133982947625,26.4147381242387,12.8144134541363
14057,0.790327164324531,17.3312647529125,2.00727175816645,8.92454123201096,23.8276859818777,5.19936045231778
14082,12.1765882464997,24.4794129637179,4.98777007745618,12.7823073787199,37.0843864655524,13.8571157315105
14092,10.1733757062147,17.8432510885341,5.96806966618287,6.6632801161103,33.5674891146589,12.5708785439272
14098,6.10461061604029,21.2020997375328,5.87926509186352,9.56758530183727,26.0971128608924,9.62604555398276
14100,5.19046275582345,18.5922150139018,2.65192638686615,21.072553952072,27.485701045942,10.6732234720834
14107,4.35412039426227,21.0891908411303,2.05413199178773,10.9834971084677,26.4205337972323,9.45992180697591
14108,7.65383322125084,22.3890243902439,7.39512195121951,9.72073170731707,33.0443089430894,11.6309444072338
