op_carrier_fl_num,fl_num_avg_dep_delay,fl_num_avg_taxi_out,fl_num_avg_wheels_off,fl_num_avg_wheels_on,fl_num_avg_taxi_in,fl_num_avg_arr_delay,fl_num_avg_crs_elapsed_time,fl_num_avg_actual_elapsed_time,fl_num_avg_air_time,fl_num_avg_carrier_delay,fl_num_avg_weather_delay,fl_num_avg_nas_delay,fl_num_avg_security_delay,fl_num_avg_late_aircraft_delay,fl_num_avg_total_add_gtime,fl_num_avg_longest_add_gtime
2485,5.69463414634146,14.8531707317073,1280.05414634146,1354.25707317073,8.0980487804878,-0.161951219512195,122.249756097561,116.393170731707,93.4419512195122,13.9447674418605,1.84011627906977,12.593023255814,0.0988372093023256,15.2936046511628,22.625,22.625
2486,4.68969957081545,18.3733905579399,1283.65751072961,1349.02575107296,8.05751072961373,-0.267811158798283,131.28025751073,126.322746781116,99.8918454935622,14.259900990099,2.01237623762376,12.0024752475248,0.0321782178217822,13.3712871287129,25.3333333333333,25.3333333333333
2487,4.55551053484603,15.4991896272285,1163.51012965964,1329.34116693679,7.29213938411669,-0.787682333873582,137.490680713128,132.147487844408,109.356158833063,12.3838630806846,1.3838630806846,13.8264058679707,0.0537897310513447,11.1540342298289,19.25,19.125
2488,7.97239375227025,18.9099164547766,1370.2335633854,1552.52270250636,8.84671267707955,0.526334907373774,202.51907010534,195.073011260443,167.316382128587,12.8719851576994,0.955473098330241,14.6679035250464,0.170686456400742,13.5547309833024,21.75,21.75
2489,3.35900870730074,16.6935699933021,1274.29403884796,1438.29738780978,8.13998660415271,-1.29939718687207,145.772605492297,141.114199598125,116.28064300067,10.0125786163522,0.9979035639413,15.7966457023061,0.136268343815514,13.2557651991614,23.3333333333333,23.3333333333333
2490,7.07885956930543,14.9687594783136,1507.07491659084,1641.17773733697,7.04064300879588,0.798301486199575,108.713679102214,102.433121019108,80.4237185319988,11.3720136518771,0.904436860068259,12.1877133105802,0.0273037542662116,19.0682593856655,20.0,20.0
2491,5.78875895888344,15.9954734062618,1508.78083741984,1542.93474160694,8.21953979630328,1.06978498679743,119.79856657865,115.079592606564,90.8645794039985,9.07976653696498,1.5,13.4669260700389,0.194552529182879,15.2295719844358,23.2,23.2
2492,4.99151193633952,13.2689655172414,1410.90663129973,1603.19363395225,7.33899204244032,-0.989920424403183,145.677453580902,139.696021220159,119.088063660477,12.6961130742049,1.02473498233216,14.3286219081272,0.0,15.1837455830389,20.0,20.0
2493,7.14647377938517,16.2680831826401,1682.9082278481,1349.1369801085,5.9380650994575,1.12929475587703,131.956600361664,125.939421338156,103.733273056058,17.0443864229765,2.23498694516971,7.55874673629243,0.0156657963446475,15.532637075718,26.5,26.5
2494,2.95771578029643,15.6944202266783,1219.60026155187,1335.67131647777,6.29032258064516,-3.38273757628596,144.649084568439,138.308631211857,116.323888404534,11.8610169491525,1.75254237288136,12.335593220339,0.274576271186441,13.7728813559322,23.75,23.75
2495,3.78255902513328,15.3754760091394,1274.30045696877,1358.31340441736,6.61843107387662,-1.29436405178979,97.1386138613861,92.0616907844631,70.0677837014471,12.997084548105,1.72886297376093,8.74052478134111,0.075801749271137,16.7463556851312,18.8333333333333,18.8333333333333
2496,5.58016067062522,15.36989172197,1524.30317848411,1603.63464896961,7.02095703807195,-0.516940272441495,134.204331121202,128.107230178135,105.716381418093,8.8641425389755,2.03118040089087,11.5924276169265,0.115812917594655,19.5612472160356,26.5,26.5
2497,6.1284217641095,14.8107468739439,1353.20919229469,1468.83034809057,7.67725582967219,0.302467049678946,120.413653261237,114.587698546806,92.0996958431903,13.5702479338843,0.935950413223141,9.97520661157025,0.161157024793388,16.9194214876033,27.2,27.2
2498,2.86589068825911,17.7773279352227,1072.70698380567,1233.64321862348,7.98987854251012,-4.93724696356275,153.241396761134,145.438259109312,119.671052631579,13.715953307393,3.19844357976654,12.8326848249027,0.0739299610894942,14.6031128404669,27.7692307692308,27.7692307692308
