tail_num,tail_num_avg_dep_delay,tail_num_avg_taxi_out,tail_num_avg_wheels_off,tail_num_avg_wheels_on,tail_num_avg_taxi_in,tail_num_avg_arr_delay,tail_num_avg_crs_elapsed_time,tail_num_avg_actual_elapsed_time,tail_num_avg_air_time,tail_num_avg_carrier_delay,tail_num_avg_weather_delay,tail_num_avg_nas_delay,tail_num_avg_security_delay,tail_num_avg_late_aircraft_delay,tail_num_avg_total_add_gtime,tail_num_avg_longest_add_gtime
N27965,10.3970588235294,22.8676470588235,1347.16176470588,1669.54411764706,8.19117647058824,7.08823529411765,218.514705882353,215.205882352941,184.147058823529,19.6666666666667,1.88888888888889,13.8888888888889,0.0,6.94444444444444,,
N279AY,4.06766917293233,22.3947368421053,1303.76315789474,1631.69172932331,9.07894736842105,-3.39473684210526,242.428571428571,234.966165413534,203.492481203008,22.2272727272727,0.704545454545455,16.5227272727273,0.0,8.52272727272727,49.0,49.0
N279JB,6.75278919553729,17.6655901350558,1352.18555490311,1424.21520845567,6.6476805637111,2.82501467997651,114.040516735173,110.112742219612,85.7994715208456,15.5708661417323,0.696850393700787,12.7020997375328,0.140419947506562,19.6561679790026,36.0,36.0
N279MQ,3.87432286023835,17.7009750812568,1348.30119176598,1469.25352112676,8.98374864572048,0.282773564463705,121.564463705309,117.972914409534,91.2881906825569,11.5827814569536,1.66225165562914,12.7814569536424,0.205298013245033,16.3377483443709,27.0,27.0
N279PQ,3.73055934515689,21.4866779089376,1344.17774030354,1465.64283305228,7.55075885328836,-3.65564924114671,117.415514333895,110.070826306914,81.033389544688,10.4466666666667,1.23777777777778,17.5422222222222,0.0,20.2044444444444,18.5555555555556,18.5555555555556
N279SY,6.50730478589421,20.7637279596977,1345.38589420655,1485.17481108312,7.37128463476071,-0.599496221662469,129.076070528967,121.969269521411,93.8342569269521,6.62021857923497,4.30327868852459,15.724043715847,0.0901639344262295,21.7868852459016,50.375,50.375
N279WN,8.07149901380671,12.1171104536489,1380.12697238659,1457.28402366864,5.19206114398422,1.00049309664694,116.892258382643,109.821252465483,92.5120808678501,13.2363896848138,0.461318051575931,6.810888252149,0.138968481375358,19.7736389684814,15.75,15.75
N280AK,0.751360401841775,19.2406864796986,1339.35496023441,1479.28882377564,8.57346169945584,-3.59522812892424,221.529510255337,217.182921724571,189.368773545417,6.03757225433526,1.17630057803468,17.4942196531792,0.190751445086705,10.3294797687861,12.0909090909091,12.0909090909091
N280AY,3.98753894080997,22.8785046728972,1280.84423676012,1590.53582554517,9.13395638629284,-2.15264797507788,231.021806853583,224.881619937695,192.869158878505,17.9692307692308,0.538461538461538,14.1538461538462,0.0,7.92307692307692,29.0,29.0
N280NN,3.21336206896552,18.1293103448276,1346.43211206897,1447.27586206897,8.96012931034483,-0.776939655172414,116.470905172414,112.480603448276,85.3911637931034,9.78846153846154,1.14102564102564,12.9807692307692,0.141025641025641,16.9294871794872,36.5,36.5
N280SY,5.66282565130261,20.2645290581162,1352.86523046092,1492.50851703407,7.41683366733467,-1.87575150300601,127.819138276553,120.280561122244,92.5991983967936,9.44837758112094,4.44837758112094,13.3628318584071,0.0589970501474926,19.2035398230088,41.5,41.5
N280WN,8.70798898071625,12.1209616829452,1368.55246681693,1436.99348860506,4.99674430252943,1.66591535186577,115.485850237916,108.443776609066,91.3260706235913,11.9035460992908,0.653900709219858,7.09645390070922,0.212765957446809,22.7730496453901,16.5,16.5
N281AK,1.58178053830228,19.2575569358178,1337.45093167702,1468.31428571429,8.53209109730849,-3.20455486542443,224.491097308489,219.704761904762,191.915113871636,7.79271708683473,1.17366946778711,18.9579831932773,0.0,12.7843137254902,19.3125,19.3125
N281AY,4.38617886178862,22.3658536585366,1333.71544715447,1648.10975609756,9.0650406504065,-2.39430894308943,245.126016260163,238.345528455285,206.914634146341,16.8837209302326,1.04651162790698,15.1162790697674,0.0,7.58139534883721,43.5,43.5
N281JB,6.26186440677966,17.7262711864407,1349.85762711864,1414.87401129944,6.75338983050847,1.56468926553672,111.780790960452,107.083615819209,82.6039548022599,15.4850455136541,0.339401820546164,12.9037711313394,0.0481144343302991,18.0715214564369,25.1428571428571,25.1428571428571
N281NN,3.30842230130486,17.8695136417556,1329.69632265718,1441.06761565836,9.2514827995255,-0.447212336892052,120.041518386714,116.285883748517,89.1648873072361,8.21641791044776,2.27611940298507,12.9776119402985,0.0,16.2985074626866,33.0,33.0
N281SY,8.51528384279476,20.9541484716157,1344.3673580786,1483.22270742358,7.43286026200873,1.24781659388646,129.46615720524,122.242358078603,93.8553493449782,8.16752577319588,2.97164948453608,15.4819587628866,0.0,23.1494845360825,21.4,21.4
N281VA,6.02599731062304,20.9255939040789,1394.46526221425,1490.36620349619,8.92693859255939,2.62393545495294,212.68758404303,209.28552218736,179.432989690722,12.2357563850688,0.536345776031434,17.2711198428291,0.502946954813359,12.7858546168959,22.2727272727273,22.2727272727273
N281WN,8.6754617414248,12.2738786279683,1372.61160949868,1446.79736147757,5.10686015831135,1.68786279683377,117.356200527704,110.368601583113,92.9878627968338,13.1210762331839,0.496263079222721,7.01793721973094,0.245142002989537,21.1390134529148,18.4,18.4
N282AK,0.693130399012752,19.283422459893,1335.49321266968,1466.71369806664,8.54010695187166,-3.56561085972851,220.258741258741,216.0,188.176470588235,8.13091922005571,0.899721448467967,17.4178272980501,0.0,9.03064066852368,11.8666666666667,11.8666666666667
N282AY,5.70813397129187,22.7177033492823,1334.66028708134,1622.82296650718,8.85167464114832,-0.119617224880383,228.622009569378,222.794258373206,191.224880382775,14.4318181818182,0.0,17.25,0.0,13.0909090909091,24.0,24.0
