op_carrier_fl_num,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
6338,12.2647352647353,27.6212765957447,5.53191489361702,20.7659574468085,28.6127659574468,15.4346959122632
6339,11.6204081632653,17.6879432624113,30.1702127659574,8.71631205673759,42.9007092198582,16.3734776725304
6340,5.69230769230769,23.6315789473684,5.77443609022556,14.4962406015038,9.07518796992481,7.24024024024024
6341,24.2936507936508,46.0,44.7821229050279,17.2402234636872,28.7486033519553,29.2694848084544
6342,9.47595561035758,20.7579617834395,5.01273885350319,10.515923566879,41.4458598726115,12.9040590405904
6343,3.88972809667674,30.8782608695652,7.21739130434783,8.93913043478261,19.3130434782609,8.19939577039275
6344,13.0437405731523,22.0790960451977,7.14689265536723,14.8361581920904,27.9774011299435,17.2998500749625
6345,4.75067024128686,6.74358974358974,2.88461538461538,16.7820512820513,18.9487179487179,7.06951871657754
6346,2.09312638580931,11.2625,3.8,10.55,25.3125,5.38938053097345
6347,7.9435261707989,32.2549019607843,6.72549019607843,12.7777777777778,18.6143790849673,13.562243502052
6348,9.62388818297332,31.4970414201183,12.0177514792899,8.34319526627219,22.1065088757396,13.1736375158428
6349,9.00265957446809,35.9251700680272,19.3197278911565,11.8639455782313,18.2312925170068,12.5345744680851
6350,4.69075630252101,14.4782608695652,13.2869565217391,6.43478260869565,18.9478260869565,8.43311036789298
6351,2.2306338028169,18.8229166666667,8.36458333333333,17.25,15.4375,7.63508771929825
6352,8.10425531914894,24.1037735849057,6.24528301886792,6.23584905660377,21.8490566037736,10.6525423728814
6353,2.57225433526012,13.8924731182796,3.23655913978495,13.3118279569892,31.0752688172043,8.31669865642994
6354,5.92974238875878,27.3055555555556,4.0,10.9027777777778,34.9722222222222,11.9207459207459
6355,-3.02773497688752,25.4444444444444,5.86111111111111,6.23611111111111,20.7222222222222,3.70923076923077
6356,-4.65151515151515,21.8571428571429,0.0,2.85714285714286,13.1428571428571,4.12121212121212
6357,6.38178294573643,33.9891304347826,15.25,4.83695652173913,17.5869565217391,11.4247104247104
6358,9.88409090909091,27.94,5.34,4.29,34.58,14.8532731376975
6359,10.0929577464789,36.2739726027397,14.4383561643836,8.98630136986301,34.6712328767123,18.3893557422969
6360,1.31791907514451,14.94,4.38,15.58,31.16,7.67146974063401
6361,5.98841059602649,19.4329896907216,3.5360824742268,27.7216494845361,36.4226804123711,10.4586092715232
6362,7.80555555555556,19.0,4.88793103448276,6.04310344827586,31.448275862069,13.0178217821782
6363,11.8635437881874,39.9047619047619,2.5047619047619,7.17142857142857,31.8190476190476,15.4532520325203
6364,7.81291759465479,9.9247311827957,2.11827956989247,15.9354838709677,38.1935483870968,11.8222222222222
6365,11.1886363636364,14.4356435643564,4.6039603960396,13.8217821782178,40.2574257425743,14.6272727272727
6366,6.33743409490334,28.5520833333333,3.60416666666667,2.19791666666667,45.1145833333333,12.1859649122807
6367,18.2768924302789,28.3076923076923,9.34615384615385,10.9923076923077,53.2230769230769,24.831013916501
6368,-2.30053191489362,27.4150943396226,3.64150943396226,5.39622641509434,26.3584905660377,9.33244680851064
6369,13.1371769383698,45.568,5.912,3.16,18.992,16.6878727634195
6370,9.82668711656442,25.8389261744966,6.20805369127517,8.39597315436242,22.4429530201342,13.6595419847328
6371,9.37414965986395,15.2666666666667,1.76666666666667,17.0,41.4444444444444,13.6139954853273
6372,6.28231292517007,17.5,4.83333333333333,13.0694444444444,22.5138888888889,10.8949152542373
6373,13.8708609271523,70.3269230769231,4.61538461538461,4.03846153846154,39.5384615384615,19.0430463576159
6374,12.7826086956522,41.4444444444444,1.58585858585859,17.8989898989899,25.1515151515152,17.527397260274
6375,7.90721649484536,28.5,10.2241379310345,6.06896551724138,27.8448275862069,13.786941580756
6376,10.2138157894737,37.2461538461538,6.8,5.4,31.5384615384615,14.7828947368421
